country,ind,size,er,profitability,post,sales_growth,cc,gas,post_gas,Alternative,alt_post_gas,post_alt
PL,Manufacturing,5.379445638629413,0.37399378521175464,0.2190528441415939,0,0.9238392161229261,0.000733792118676001,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,5.517103437820786,0.37227866764692885,0.08618272247733144,1,-0.4534234286375738,-0.0007561018340079853,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,5.613803061036677,0.3798712548097088,0.07243649360833014,1,0.03727332892124424,2.812227565454599e-05,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,5.433005589785928,0.6530441014525686,0.19956650177419635,1,1.0071459561544547,2.5530207706475576e-05,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Public & social services,3.454927704083123,0.6374462977002779,0.0516173869092747,0,-0.016249889154917024,-0.03721393617956457,0.5502458030797356,0.0,1,0.0,0
PL,Public & social services,3.381504748316419,0.6223015468298487,-0.04759476457589665,0,-0.3789295774647888,-0.03092620672226434,0.5502458030797356,0.0,1,0.0,0
PL,Public & social services,3.4591832308608086,0.6269069862539712,0.06294234217231291,0,0.9526487663280117,-0.00356960734319225,0.5502458030797356,0.0,1,0.0,0
PL,Public & social services,3.4506222649896783,0.6581218274111675,0.09108502538071066,1,-0.11816408064665976,-0.002925356232896102,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Public & social services,3.63260006558272,0.5568749834704186,0.09346486472190632,1,-0.021662171274443816,0.021446700507614214,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Public & social services,3.461884746608238,0.7037048655770618,0.0652194372117828,1,-0.024446454725596582,-0.013408796382005237,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,5.8961148665235115,0.4965073620408006,0.09803037219970188,0,-0.033174822143777045,-0.012751366324773524,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,5.899453419441873,0.48082162494038444,0.029267784605770234,0,-0.12027709165836852,-0.04912794055365187,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,5.867852367455017,0.4952148440262639,-0.016487075976904516,0,0.08206135859152576,-0.014672265498659678,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,5.929626376739278,0.49608259266942184,0.06484598977697638,1,0.15453796201534242,0.022560815188025652,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,5.936197578651004,0.47635227071570674,0.031170985989172853,1,-0.1283927955066052,0.03950650773641407,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,5.877648943275392,0.46766806081200335,-0.01974401138474209,1,0.06224068257296897,-0.038019197184624286,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,6.21497403146053,0.7306805709110465,0.05512782321670269,0,-0.32804014501465023,-0.0036707424681709333,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,6.187380776167708,0.74076905686746,0.10838317199991779,0,0.16055978057598808,0.04314420921942569,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,6.320070208919088,0.7338970360611362,0.0964881967992052,0,0.10709969545110304,-0.023729370902439526,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,6.14958732768764,0.8124215621825136,0.05564709598654498,1,-0.015309303233850708,-0.011612420178109902,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,6.097577529591624,0.8241171458184852,0.08468700185935038,1,-0.1632628928710443,-0.019170842902391343,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,6.1365081689989305,0.8166773348095737,0.06592047331955125,1,-0.07813042838215804,0.011412409308892733,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,8.376799679643106,0.6347465099039581,0.05272122660083897,0,-0.03548902516448108,-4.039132770654317e-05,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,8.380307608350554,0.6681085233983509,0.0430472324469366,0,-0.12976522357307613,-0.0037495273390760727,0.5502458030797356,0.0,1,0.0,0
