fic,costat,datafmt,indfmt,consol,gvkey,datadate,sic,at,capx,ebit,revt,teq
POL,A,HIST_STD,INDL,C,324283,2024-12-31,2080,43.2240,3.2520,10.2060,78.6390,34.2200
POL,A,HIST_STD,INDL,C,324284,2018-12-31,1540,70.5520,21.6920,1.9540,20.3140,7.6640
POL,A,HIST_STD,INDL,C,324284,2019-12-31,1540,69.6390,0.7600,1.5170,10.2460,9.3850
POL,A,HIST_STD,INDL,C,324284,2020-12-31,1540,33.3250,,2.9560,8.0640,-12.1770
POL,A,HIST_STD,INDL,C,324284,2021-12-31,1540,26.4860,0.8270,1.2820,7.9440,-23.2890
POL,A,HIST_STD,INDL,C,324284,2022-12-31,1540,29.0420,,-3.1010,5.8940,-26.7880
POL,A,HIST_STD,INDL,C,324284,2023-12-31,1540,22.1370,,-2.0520,6.5780,-39.1270
POL,I,HIST_STD,INDL,C,324285,2018-12-31,7370,7.1570,0.0040,-3.2460,4.0520,-14.1900
POL,A,HIST_STD,INDL,C,324286,2018-12-31,4210,1.4660,,-0.1760,2.2150,0.8740
POL,A,HIST_STD,INDL,C,324286,2019-12-31,4210,1.1060,,-0.0170,1.2830,0.8570
POL,A,HIST_STD,INDL,C,324286,2020-12-31,4210,1.0610,,-0.0970,0.8590,0.7610
POL,A,HIST_STD,INDL,C,324286,2021-12-31,4210,0.6550,0.0830,-0.3320,0.0000,0.4240
POL,A,HIST_STD,INDL,C,324286,2022-12-31,4210,0.0930,,-0.7260,0.0000,-0.3080
POL,A,HIST_STD,INDL,C,324286,2023-12-31,4210,0.0220,,-0.2070,0.0000,-0.6390
POL,A,HIST_STD,INDL,C,324286,2024-12-31,4210,0.0600,,,0.0000,-0.3480
POL,A,HIST_STD,INDL,C,324287,2018-12-31,3470,12.5160,0.2590,-0.0810,11.4780,9.0250
POL,A,HIST_STD,INDL,C,324287,2019-12-31,3470,13.7650,1.7400,0.5190,12.2000,9.4310
POL,A,HIST_STD,INDL,C,324287,2020-12-31,3470,14.8790,2.0040,-0.4480,10.6920,8.9090
POL,A,HIST_STD,INDL,C,324287,2021-12-31,3470,12.1090,0.5720,-1.0110,12.8440,7.8510
POL,A,HIST_STD,INDL,C,324287,2022-12-31,3470,13.1950,0.4300,1.4310,17.9420,9.3420
POL,A,HIST_STD,INDL,C,324287,2023-12-31,3470,13.5960,0.4750,1.4100,19.6300,10.4510
POL,A,HIST_STD,INDL,C,324287,2024-12-31,3470,14.1200,2.0400,-1.4950,16.5010,8.9070
POL,A,HIST_STD,INDL,C,324288,2018-12-31,2835,9.3040,1.4220,1.8180,18.5880,7.5340
POL,A,HIST_STD,INDL,C,324288,2019-12-31,2835,8.9600,0.7950,1.0750,19.6740,7.2150
POL,A,HIST_STD,INDL,C,324288,2020-12-31,2835,10.0100,1.0050,0.4670,18.7540,7.5590
POL,A,HIST_STD,INDL,C,324288,2021-12-31,2835,10.3290,0.5160,1.3370,19.8940,8.7970
POL,A,HIST_STD,INDL,C,324288,2022-12-31,2835,10.3760,0.2460,0.3560,20.4590,9.1350
POL,A,HIST_STD,INDL,C,324288,2023-12-31,2835,12.1210,0.2040,1.2440,22.4820,10.0610
POL,A,HIST_STD,INDL,C,324288,2024-12-31,2835,12.3980,1.6670,1.2040,23.0070,10.7180
POL,A,HIST_STD,INDL,C,324289,2018-12-31,3585,1.6070,,-0.0480,4.1570,-0.2490
POL,A,HIST_STD,INDL,C,324289,2019-12-31,3585,1.8640,,-0.3330,1.8560,-0.6020
POL,A,HIST_STD,INDL,C,324289,2020-12-31,3585,0.3850,,-1.4780,1.3390,-2.2590
POL,A,HIST_STD,INDL,C,324289,2021-12-31,3585,0.3750,,-0.6050,0.0770,-2.7390
POL,A,HIST_STD,INDL,C,324289,2022-12-31,3585,0.3920,,-0.1010,0.0000,-2.7890
POL,A,HIST_STD,INDL,C,324289,2023-12-31,3585,1.0890,,,0.0400,-2.9390
POL,A,HIST_STD,INDL,C,324290,2018-12-31,4950,6.3300,0.0870,0.7980,14.5970,3.9480
POL,A,HIST_STD,INDL,C,324290,2019-12-31,4950,13.5330,,8.8980,28.3930,9.9980
POL,A,HIST_STD,INDL,C,324290,2020-12-31,4950,23.0230,0.6970,17.1350,45.7030,19.6930
POL,A,HIST_STD,INDL,C,324290,2021-12-31,4950,22.5940,0.5080,2.0070,21.4080,20.5200
POL,A,HIST_STD,INDL,C,324290,2022-12-31,4950,31.3520,0.7830,10.4520,25.8480,29.4210
POL,A,HIST_STD,INDL,C,324290,2023-12-31,4950,28.1720,1.9050,-1.7350,13.6080,26.6560
POL,A,HIST_STD,INDL,C,324290,2024-12-31,4950,33.4590,1.1780,5.4220,20.4610,31.6160
POL,I,HIST_STD,INDL,C,324291,2018-12-31,4833,0.2880,,-0.0590,0.0010,0.1540
POL,A,HIST_STD,INDL,C,324292,2018-12-31,7900,4.2580,0.0960,-8.4010,5.9060,-8.1660
POL,A,HIST_STD,INDL,C,324292,2019-12-31,7900,2.5540,0.1500,-5.6720,4.4090,-1.6520
POL,A,HIST_STD,INDL,C,324292,2020-12-31,7900,4.4240,0.2420,-4.1400,1.6220,-3.0750
POL,A,HIST_STD,INDL,C,324292,2021-12-31,7900,6.6010,0.3630,-0.7430,3.1560,1.8630
POL,A,HIST_STD,INDL,C,324292,2022-12-31,7900,8.1250,0.2550,-1.2990,3.3080,2.4670
POL,A,HIST_STD,INDL,C,324292,2023-12-31,7900,5.3510,0.1370,-1.8590,5.4610,1.8820
POL,A,HIST_STD,INDL,C,324292,2024-12-31,7900,9.0670,0.9440,-4.6060,16.7630,4.5980
POL,A,HIST_STD,INDL,C,324294,2018-12-31,5130,2.1000,,,0.0000,0.4170
POL,A,HIST_STD,INDL,C,324294,2019-12-31,5130,1.5520,,,0.0000,0.7200
POL,A,HIST_STD,INDL,C,324294,2020-12-31,5130,1.3030,,-0.1870,0.0000,0.5230
POL,A,HIST_STD,INDL,C,324294,2021-12-31,5130,1.0870,,-0.1990,0.0000,0.3060
POL,A,HIST_STD,INDL,C,324294,2022-12-31,5130,0.8440,,-0.1950,0.0000,0.1000
POL,A,HIST_STD,INDL,C,324294,2023-12-31,5130,0.6120,,,,-0.0720
POL,A,HIST_STD,INDL,C,324295,2018-12-31,3585,40.8390,,-0.0060,0.4800,40.4970
POL,A,HIST_STD,INDL,C,324295,2019-12-31,3585,42.6330,0.0400,-0.2640,0.3000,42.4170
POL,A,HIST_STD,INDL,C,324295,2020-12-31,3585,52.8860,0.0120,-0.1150,0.5390,47.0510
POL,A,HIST_STD,INDL,C,324295,2021-12-31,3585,54.6890,,-0.4050,0.4800,49.3050
POL,A,HIST_STD,INDL,C,324295,2022-12-31,3585,56.6270,0.0110,-0.5840,0.4800,51.6100
POL,A,HIST_STD,INDL,C,324295,2023-12-31,3585,59.1160,0.0610,-0.7570,0.4800,53.9320
POL,A,HIST_STD,INDL,C,324295,2024-12-31,3585,61.8320,0.0230,-0.8780,0.4800,56.2600
POL,A,HIST_STD,INDL,C,324297,2018-12-31,7361,1.6080,0.0080,-0.0820,1.0700,0.8810
POL,A,HIST_STD,INDL,C,324297,2019-12-31,7361,1.8950,0.0090,0.1190,1.1180,1.3770
POL,A,HIST_STD,INDL,C,324297,2020-12-31,7361,1.4470,,-0.1210,0.5180,0.8970
POL,A,HIST_STD,INDL,C,324297,2021-12-31,7361,1.4820,,0.0530,0.8430,1.0640
POL,A,HIST_STD,INDL,C,324297,2022-12-31,7361,1.4810,,-0.0500,1.3200,1.0670
POL,A,HIST_STD,INDL,C,324297,2023-12-31,7361,1.3220,,0.0280,0.7650,1.1650
POL,A,HIST_STD,INDL,C,324297,2024-12-31,7361,1.3930,,-0.0140,0.7340,1.2410
POL,I,HIST_STD,FS,C,324300,2018-12-31,6552,104.5900,,4.6220,48.6160,25.1740
POL,I,HIST_STD,FS,C,324300,2019-12-31,6552,172.0510,,12.7530,93.9500,29.3700
POL,I,HIST_STD,FS,C,324300,2020-12-31,6552,204.9770,,7.6410,104.8050,31.9850
POL,I,HIST_STD,FS,C,324300,2021-12-31,6552,203.3000,,31.0900,190.4340,45.9490
POL,I,HIST_STD,FS,C,324300,2022-12-31,6552,316.8000,,10.8860,95.3930,42.6950
POL,I,HIST_STD,FS,C,324300,2023-12-31,6552,151.3570,,34.4710,256.3660,73.0330
POL,I,HIST_STD,FS,C,324300,2024-12-31,6552,247.8020,,2.8670,27.9340,69.9460
POL,A,HIST_STD,INDL,C,324301,2018-12-31,3580,7.9650,0.0230,-0.7630,9.3340,5.1450
POL,A,HIST_STD,INDL,C,324301,2019-12-31,3580,7.4270,0.0230,0.2540,9.5470,5.3660
POL,A,HIST_STD,INDL,C,324301,2020-12-31,3580,6.0310,0.0580,-0.9030,5.7510,4.4210
POL,A,HIST_STD,INDL,C,324301,2021-12-31,3580,5.5040,,-0.0950,6.7410,4.2810
POL,A,HIST_STD,INDL,C,324301,2022-12-31,3580,6.6170,,0.7490,10.7710,4.8130
POL,A,HIST_STD,INDL,C,324301,2023-12-31,3580,6.2620,0.4210,-0.0520,10.8310,4.6300
POL,A,HIST_STD,INDL,C,324301,2024-12-31,3580,6.0610,0.0260,-0.5030,9.7160,4.0480
POL,I,HIST_STD,INDL,C,324302,2018-12-31,8742,5.0340,0.0460,-1.6930,26.0160,-0.2720
POL,A,HIST_STD,INDL,C,324303,2018-12-31,7370,39.8290,,,2.0030,38.9330
POL,A,HIST_STD,INDL,C,324303,2019-12-31,7370,72.0550,0.0180,12.1490,21.0580,42.0180
POL,A,HIST_STD,INDL,C,324303,2020-12-31,7370,83.6190,0.0510,7.5840,29.7810,46.0780
POL,A,HIST_STD,INDL,C,324303,2021-12-31,7370,73.4130,0.6180,-76.0710,21.3070,-24.3280
POL,A,HIST_STD,INDL,C,324303,2022-12-31,7370,11.0140,0.1130,,-6.2030,-76.1880
POL,A,HIST_STD,INDL,C,324303,2023-12-31,7370,23.8500,2.7220,,9.5690,10.8840
POL,A,HIST_STD,INDL,C,324303,2024-12-31,7370,14.3520,,0.3920,4.8410,4.3960
POL,I,HIST_STD,INDL,C,324305,2018-12-31,3580,0.3210,,-4.5420,0.2390,-1.2730
POL,I,HIST_STD,INDL,C,324308,2018-09-30,7370,59.7930,0.5410,10.5330,131.3740,35.1800
POL,I,HIST_STD,INDL,C,324308,2019-09-30,7370,64.1780,1.4550,6.9740,131.5950,41.1900
POL,I,HIST_STD,INDL,C,324308,2020-09-30,7370,73.2840,0.5770,6.4190,135.7830,45.2300
POL,I,HIST_STD,INDL,C,324308,2021-09-30,7370,80.9140,4.5950,4.6290,134.3910,48.2260
POL,I,HIST_STD,INDL,C,324308,2022-09-30,7370,82.9350,3.3320,-0.5510,158.8500,45.4800
POL,I,HIST_STD,INDL,C,324308,2023-09-30,7370,170.0530,2.5450,16.0000,229.3720,65.4290
POL,A,HIST_STD,INDL,C,324309,2018-06-30,7373,32.5120,0.4710,6.4750,121.4040,8.8660
POL,A,HIST_STD,INDL,C,324309,2019-06-30,7373,38.1790,0.6990,2.2570,91.1260,10.9180
POL,A,HIST_STD,INDL,C,324309,2020-06-30,7373,68.6090,0.1150,3.6060,104.8540,14.9800
POL,A,HIST_STD,INDL,C,324309,2021-06-30,7373,71.3750,0.4300,4.3340,99.4970,19.2700
POL,A,HIST_STD,INDL,C,324309,2022-06-30,7373,77.5310,0.6910,1.2720,93.6830,16.7350
POL,A,HIST_STD,INDL,C,324309,2023-06-30,7373,117.3860,2.0640,2.5710,133.3870,17.7320
POL,A,HIST_STD,INDL,C,324309,2024-06-30,7373,140.1800,3.9270,2.4450,140.4150,18.1860
POL,I,HIST_STD,INDL,C,324310,2018-12-31,4813,22.0140,9.7040,0.4820,5.1940,5.3550
POL,I,HIST_STD,INDL,C,324310,2019-12-31,4813,37.8800,10.6390,0.4560,4.6030,10.2900
POL,I,HIST_STD,INDL,C,324310,2020-12-31,4813,50.9550,11.9760,0.5690,5.8440,10.6190
POL,I,HIST_STD,INDL,C,324310,2021-12-31,4813,61.0410,16.3740,1.4430,9.1950,11.6470
POL,I,HIST_STD,INDL,C,324310,2022-12-31,4813,60.8670,5.4970,1.4190,13.5250,12.1360
POL,A,HIST_STD,INDL,C,324311,2018-12-31,2300,29.4100,,-8.2350,10.9620,-10.4760
POL,A,HIST_STD,INDL,C,324311,2019-12-31,2300,29.3570,1.1030,-2.9180,11.2490,-14.5050
POL,A,HIST_STD,INDL,C,324311,2020-12-31,2300,28.1350,,-0.4550,10.0760,-15.1510
POL,A,HIST_STD,INDL,C,324311,2021-12-31,2300,26.1470,0.0060,-0.3420,9.9890,-17.2970
POL,A,HIST_STD,INDL,C,324311,2022-12-31,2300,23.0030,,-0.9400,15.4020,-18.9290
POL,A,HIST_STD,INDL,C,324311,2023-12-31,2300,22.1090,,-0.9930,15.9670,-4.8270
POL,A,HIST_STD,INDL,C,324313,2018-12-31,7370,6.5450,,-0.0800,0.8660,6.5170
POL,A,HIST_STD,INDL,C,324313,2019-12-31,7370,6.8310,0.0800,0.2420,1.8430,6.7740
POL,A,HIST_STD,INDL,C,324313,2020-12-31,7370,6.6740,0.3890,-0.2560,1.5950,6.4240
POL,A,HIST_STD,INDL,C,324313,2021-12-31,7370,6.1160,0.1440,-0.4410,1.3780,6.0030
POL,A,HIST_STD,INDL,C,324313,2022-12-31,7370,9.3430,,0.6210,11.5920,6.7250
POL,A,HIST_STD,INDL,C,324313,2023-12-31,7370,24.0540,4.0070,4.8330,43.2520,10.4900
POL,A,HIST_STD,INDL,C,324313,2024-12-31,7370,25.3410,7.0660,0.5270,14.0120,10.0290
POL,A,HIST_STD,INDL,C,324315,2018-12-31,5531,15.5250,,1.0150,3.7310,12.5930
POL,A,HIST_STD,INDL,C,324315,2019-12-31,5531,17.1570,0.0540,,3.7510,14.5470
POL,A,HIST_STD,INDL,C,324315,2020-12-31,5531,17.0160,,-0.6400,2.0300,13.7730
POL,A,HIST_STD,INDL,C,324315,2021-12-31,5531,24.4650,,-0.0470,1.6650,13.6450
POL,A,HIST_STD,INDL,C,324315,2022-12-31,5531,0.0000,,0.2970,2.6210,
POL,A,HIST_STD,INDL,C,324315,2023-12-31,5531,6.3470,,-0.4960,0.9010,-0.0430
POL,A,HIST_STD,INDL,C,324315,2024-12-31,5531,6.3880,,0.0690,1.3850,0.6790
POL,I,HIST_STD,FS,C,324316,2018-12-31,6159,13.3670,,-0.9330,0.5690,5.1410
POL,I,HIST_STD,FS,C,324316,2019-12-31,6159,12.7060,,0.7940,2.0500,5.3310
POL,I,HIST_STD,FS,C,324316,2020-12-31,6159,11.5420,,-1.2260,0.1810,3.9110
POL,I,HIST_STD,FS,C,324316,2021-12-31,6159,11.1910,,-0.5630,0.3930,3.1680
POL,I,HIST_STD,FS,C,324316,2022-12-31,6159,9.2500,,-1.9160,-0.9440,0.4980
POL,A,HIST_STD,INDL,C,324317,2018-12-31,3490,6.3570,,0.0230,0.1640,4.7820
POL,A,HIST_STD,INDL,C,324317,2019-12-31,3490,9.0560,,0.2480,1.8050,4.8760
POL,A,HIST_STD,INDL,C,324317,2020-12-31,3490,15.0820,,2.0750,18.0310,8.9520
POL,A,HIST_STD,INDL,C,324317,2021-12-31,3490,20.1540,0.2210,1.5030,15.4400,12.7110
POL,A,HIST_STD,INDL,C,324317,2022-12-31,3490,32.8600,0.8390,7.5940,53.7320,20.5670
POL,A,HIST_STD,INDL,C,324317,2023-12-31,3490,47.8600,2.2270,9.1290,97.4870,22.5690
POL,A,HIST_STD,INDL,C,324317,2024-12-31,3490,48.7750,3.4680,-5.2100,90.7200,15.9250
POL,I,HIST_STD,INDL,C,324318,2018-12-31,8071,0.0120,,-0.0970,0.1390,-0.3670
POL,A,HIST_STD,INDL,C,324319,2018-10-31,5090,20.0950,,1.1390,15.2020,10.9310
POL,A,HIST_STD,INDL,C,324319,2019-10-31,5090,19.7360,0.0540,0.7550,16.0620,11.3390
POL,A,HIST_STD,INDL,C,324319,2020-10-31,5090,22.4120,0.1300,1.8730,18.7080,13.5520
POL,A,HIST_STD,INDL,C,324319,2021-10-31,5090,24.0390,0.3780,1.9240,20.7760,13.1140
POL,A,HIST_STD,INDL,C,324319,2022-10-31,5090,24.3190,0.0070,1.5840,21.2970,13.3440
POL,A,HIST_STD,INDL,C,324319,2023-10-31,5090,21.4940,,0.6730,20.5260,13.4640
POL,A,HIST_STD,INDL,C,324319,2024-10-31,5090,21.2300,0.0640,1.1920,22.2190,13.7050
POL,I,HIST_STD,INDL,C,324320,2018-12-31,5140,37.5200,0.0260,-0.7850,170.8430,-2.5960
POL,I,HIST_STD,INDL,C,324320,2019-12-31,5140,4.6530,0.1250,1.3240,79.7480,-1.7490
POL,I,HIST_STD,INDL,C,324320,2020-12-31,5140,2.7420,,0.8330,23.9070,-1.2440
POL,I,HIST_STD,INDL,C,324320,2021-12-31,5140,1.0380,0.0010,0.3050,23.1380,-1.2630
POL,I,HIST_STD,INDL,C,324320,2022-12-31,5140,1.2790,,0.5950,7.2020,-1.0240
POL,A,HIST_STD,FS,C,324321,2018-12-31,6141,10.8500,,,1.6830,10.5890
POL,A,HIST_STD,FS,C,324321,2019-12-31,6141,10.5220,,,1.3270,10.3110
POL,A,HIST_STD,FS,C,324321,2020-12-31,6141,10.0240,,,1.1020,9.8090
POL,A,HIST_STD,FS,C,324321,2021-12-31,6141,9.2020,,,1.0080,8.9820
POL,A,HIST_STD,FS,C,324321,2022-12-31,6141,8.5140,,,1.3310,8.2720
POL,A,HIST_STD,FS,C,324321,2023-12-31,6141,8.0870,,,2.2430,7.8460
POL,A,HIST_STD,FS,C,324321,2024-12-31,6141,7.8700,,,2.1390,7.5700
POL,I,HIST_STD,INDL,C,324322,2018-12-31,6411,14.6100,0.1070,1.9090,20.9000,9.7240
POL,A,HIST_STD,INDL,C,324323,2018-06-30,5040,35.7510,0.1080,4.2180,61.4060,11.1930
POL,A,HIST_STD,INDL,C,324323,2019-06-30,5040,38.6150,1.7680,2.2760,69.8010,12.6190
POL,A,HIST_STD,INDL,C,324323,2020-06-30,5040,36.5530,0.1060,2.9000,73.9610,14.9600
POL,A,HIST_STD,INDL,C,324323,2021-06-30,5040,47.5690,0.1240,3.0460,88.3060,17.4430
POL,A,HIST_STD,INDL,C,324323,2022-06-30,5040,59.6120,3.0240,6.5860,120.4420,22.4760
POL,A,HIST_STD,INDL,C,324323,2023-06-30,5040,50.6910,1.0930,0.7420,126.4360,23.4470
POL,A,HIST_STD,INDL,C,324323,2024-06-30,5040,51.3760,0.8110,-0.5540,98.7260,20.3770
POL,I,HIST_STD,INDL,C,324324,2018-12-31,1700,0.4230,0.0130,-1.4700,0.0090,-2.8220
POL,I,HIST_STD,INDL,C,324324,2019-12-31,1700,0.2500,,-0.1280,0.0110,-2.9060
POL,I,HIST_STD,INDL,C,324324,2020-12-31,1700,0.1870,,-0.1440,0.0060,-3.1780
POL,I,HIST_STD,INDL,C,324324,2021-12-31,1700,0.0580,,-0.0930,0.0000,-3.3600
POL,I,HIST_STD,INDL,C,324324,2022-12-31,1700,0.0580,,-1.9310,0.0000,-5.2970
POL,A,HIST_STD,INDL,C,324326,2018-12-31,7373,51.0130,0.0620,-1.8330,30.5880,8.3470
POL,A,HIST_STD,INDL,C,324326,2019-12-31,7373,31.2450,0.8230,7.8700,67.6910,14.0590
POL,A,HIST_STD,INDL,C,324326,2020-12-31,7373,30.9850,0.0870,-0.6080,29.1780,12.3840
POL,A,HIST_STD,INDL,C,324326,2021-12-31,7373,43.5880,0.2750,1.9800,45.7760,15.0100
POL,A,HIST_STD,INDL,C,324326,2022-12-31,7373,51.4820,0.0670,2.0060,51.1830,16.5170
POL,A,HIST_STD,INDL,C,324326,2023-12-31,7373,39.6430,0.0140,-1.2740,50.5500,16.5910
POL,A,HIST_STD,INDL,C,324326,2024-12-31,7373,19.4570,,-0.7100,5.6640,13.8470
POL,A,HIST_STD,FS,C,324327,2018-12-31,6799,0.1150,,-0.2260,-0.0340,-0.2980
POL,A,HIST_STD,FS,C,324327,2019-12-31,6799,0.1530,,0.0630,0.1200,-0.2450
POL,A,HIST_STD,FS,C,324327,2020-12-31,6799,0.5470,,-0.0010,0.1600,0.0000
POL,A,HIST_STD,FS,C,324327,2021-12-31,6799,0.7670,,0.0030,0.3560,0.0010
POL,A,HIST_STD,FS,C,324327,2022-12-31,6799,1.4000,,-0.2030,0.1880,1.1630
POL,A,HIST_STD,FS,C,324327,2023-12-31,6799,4.0580,,-0.5350,0.2090,3.8440
POL,A,HIST_STD,FS,C,324327,2024-12-31,6799,6.7950,,-2.0010,2.5620,6.2850
POL,A,HIST_STD,INDL,C,324334,2018-12-31,8711,5.7060,0.0430,0.2150,9.2320,1.8960
POL,A,HIST_STD,INDL,C,324334,2019-12-31,8711,6.8500,0.1780,0.0690,7.7390,1.7760
POL,A,HIST_STD,INDL,C,324334,2020-12-31,8711,5.3760,0.3400,0.1240,8.2290,1.7630
POL,A,HIST_STD,INDL,C,324334,2021-12-31,8711,5.3350,0.0880,1.3970,11.4400,2.4140
POL,A,HIST_STD,INDL,C,324334,2022-12-31,8711,4.1080,0.0270,-0.9950,5.6960,1.5350
POL,A,HIST_STD,INDL,C,324334,2023-12-31,8711,4.1440,0.0310,-0.4730,2.2980,1.0660
POL,A,HIST_STD,INDL,C,324334,2024-12-31,8711,4.3990,0.1630,0.8460,10.0540,1.4960
POL,A,HIST_STD,INDL,C,324335,2018-12-31,5180,4.1440,0.0620,0.6060,7.2460,2.8390
POL,A,HIST_STD,INDL,C,324335,2019-12-31,5180,4.7970,0.0690,0.6110,8.2000,3.3730
POL,A,HIST_STD,INDL,C,324335,2020-12-31,5180,4.9170,0.1730,0.5930,8.0300,3.6970
POL,A,HIST_STD,INDL,C,324335,2021-12-31,5180,5.6790,0.0640,0.6190,9.3900,4.1540
POL,A,HIST_STD,INDL,C,324335,2022-12-31,5180,10.1640,0.0080,-0.5710,6.3530,9.5360
POL,A,HIST_STD,INDL,C,324335,2023-12-31,5180,11.6730,0.2320,-0.0470,1.2980,9.4540
POL,A,HIST_STD,INDL,C,324335,2024-12-31,5180,10.5650,,-1.2910,0.5570,8.0790
POL,A,HIST_STD,INDL,C,324336,2018-12-31,8000,3.3190,1.2430,-1.3010,6.2330,0.9520
POL,A,HIST_STD,INDL,C,324336,2019-12-31,8000,3.5450,0.0200,-0.3080,4.9950,0.8340
POL,A,HIST_STD,INDL,C,324336,2020-12-31,8000,4.9270,0.2320,0.1930,5.0110,2.8660
POL,A,HIST_STD,INDL,C,324336,2021-12-31,8000,4.5930,,0.2170,5.0980,3.1510
POL,A,HIST_STD,INDL,C,324336,2022-12-31,8000,3.3780,,-1.1600,6.4870,1.7790
POL,A,HIST_STD,INDL,C,324336,2023-12-31,8000,5.4470,,-0.3040,6.1470,3.4920
POL,A,HIST_STD,INDL,C,324336,2024-12-31,8000,2.4090,0.1610,-2.2860,5.4390,0.7740
POL,I,HIST_STD,INDL,C,324338,2018-12-31,3569,7.7710,0.1340,-1.3710,12.0660,1.5340
POL,A,HIST_STD,INDL,C,324339,2018-12-31,8721,6.3840,0.0020,0.4050,7.6910,3.5300
POL,A,HIST_STD,INDL,C,324339,2019-12-31,8721,6.2160,0.0680,0.0120,8.3070,3.5810
POL,A,HIST_STD,INDL,C,324339,2020-12-31,8721,6.5600,0.2130,0.8240,9.9180,4.0780
POL,A,HIST_STD,INDL,C,324339,2021-12-31,8721,5.0270,0.1600,0.4410,9.7590,3.4770
POL,A,HIST_STD,INDL,C,324339,2022-12-31,8721,5.4380,0.0410,0.9490,10.9260,4.2010
POL,A,HIST_STD,INDL,C,324339,2023-12-31,8721,5.4600,0.0090,0.4220,12.1870,4.1870
POL,A,HIST_STD,INDL,C,324339,2024-12-31,8721,4.3650,0.0230,0.2570,13.5740,2.8920
POL,A,HIST_STD,INDL,C,324343,2018-12-31,7370,1.5290,0.0020,-0.3030,3.3210,0.0150
POL,A,HIST_STD,INDL,C,324343,2019-12-31,7370,1.0520,,-0.2610,2.9180,-0.4180
POL,A,HIST_STD,INDL,C,324343,2020-12-31,7370,0.9640,,-0.3170,3.1250,-0.0720
POL,A,HIST_STD,INDL,C,324343,2022-12-31,7370,33.1730,,-2.0870,1.8710,33.0770
POL,A,HIST_STD,INDL,C,324343,2023-12-31,7370,31.9860,1.4460,-1.2260,3.0680,31.8070
POL,A,HIST_STD,INDL,C,324343,2024-12-31,7370,15.3410,1.3840,-1.0170,3.3820,15.2290
POL,I,HIST_STD,INDL,C,324349,2018-12-31,8200,8.3880,,-0.0030,1.4330,2.8570
POL,I,HIST_STD,INDL,C,324350,2018-12-31,5600,7.9830,,-1.7370,8.4490,-0.0410
POL,I,HIST_STD,INDL,C,324350,2019-12-31,5600,3.3660,,-4.8160,5.4120,-5.0690
POL,I,HIST_STD,INDL,C,324350,2020-12-31,5600,2.3070,,-1.6190,3.7560,-6.7400
POL,A,HIST_STD,INDL,C,324351,2018-12-31,7370,3.7140,0.0930,0.3260,4.4510,2.1660
POL,A,HIST_STD,INDL,C,324351,2019-12-31,7370,5.7760,1.7050,0.3470,5.7350,2.6870
POL,A,HIST_STD,INDL,C,324351,2020-12-31,7370,5.7610,0.4770,0.3010,5.4350,2.6960
POL,A,HIST_STD,INDL,C,324351,2021-12-31,7370,7.1240,0.4120,0.3620,7.8350,3.1910
POL,A,HIST_STD,INDL,C,324351,2022-12-31,7370,7.3270,0.0900,1.3070,8.2460,4.0980
POL,A,HIST_STD,INDL,C,324351,2023-12-31,7370,8.2390,0.1840,1.7110,9.1120,5.2920
POL,A,HIST_STD,INDL,C,324351,2024-12-31,7370,9.2390,,1.2570,9.8070,6.2780
POL,A,HIST_STD,INDL,C,324353,2018-12-31,7372,9.1180,0.1380,0.4570,11.3510,1.8970
POL,A,HIST_STD,INDL,C,324353,2019-12-31,7372,8.1240,0.0210,1.8390,15.3330,3.7990
POL,A,HIST_STD,INDL,C,324353,2020-12-31,7372,9.8500,0.3020,2.9200,19.2540,7.2370
POL,A,HIST_STD,INDL,C,324353,2021-12-31,7372,17.0900,0.5490,6.2380,25.6370,12.1110
POL,A,HIST_STD,INDL,C,324353,2022-12-31,7372,29.3940,0.2000,8.3360,31.5210,20.1180
POL,A,HIST_STD,INDL,C,324353,2023-12-31,7372,35.5540,0.5640,8.4820,41.4750,25.9490
POL,A,HIST_STD,INDL,C,324353,2024-12-31,7372,37.6550,0.3190,2.9280,44.8550,28.4120
POL,A,HIST_STD,INDL,C,324360,2018-12-31,,0.0820,0.0070,-0.1260,0.0170,-0.4140
POL,A,HIST_STD,INDL,C,324360,2019-12-31,,0.9880,,-0.0940,0.0000,-0.6050
POL,A,HIST_STD,INDL,C,324360,2020-12-31,,33.9710,,-0.1270,0.1000,25.7410
POL,A,HIST_STD,INDL,C,324360,2021-12-31,,7.5140,,-0.1590,0.0500,5.5560
POL,A,HIST_STD,INDL,C,324360,2022-12-31,,3.4680,,-0.2320,0.1700,2.2170
POL,A,HIST_STD,INDL,C,324360,2023-12-31,,3.3780,,-0.1160,0.0350,2.1410
POL,A,HIST_STD,INDL,C,324360,2024-12-31,,2.3170,,-0.1310,0.0000,1.0840
POL,A,HIST_STD,INDL,C,324361,2018-12-31,7500,15.0220,0.0610,-0.2880,8.5380,9.8670
POL,A,HIST_STD,INDL,C,324361,2019-12-31,7500,20.2750,0.0120,-0.7690,5.6680,14.0590
POL,A,HIST_STD,INDL,C,324361,2020-12-31,7500,9.0610,0.0190,-0.6370,4.5540,3.5810
POL,A,HIST_STD,INDL,C,324361,2021-12-31,7500,31.8220,0.0800,-0.2290,0.0150,31.1020
POL,A,HIST_STD,INDL,C,324361,2022-12-31,7500,38.3330,0.0500,4.5810,34.9490,22.6510
